ID,TARGET
11529,0.002
11530,0.002
11534,0.062
11535,0.0
11537,0.024
11539,0.034
11542,0.012
11545,0.006
11546,0.002
11549,0.133638095238
11550,0.424
11554,0.004
11555,0.0
11558,0.0596666666667
11559,0.0
11560,0.024
11562,0.18
11563,0.0
11564,0.0
11565,0.0
11569,0.0
11572,0.064
11573,0.0
11575,0.002
11578,0.002
11581,0.01
11583,0.0
11584,0.034
11586,0.0
11587,0.229973520924
11594,0.0
11600,0.024
11602,0.014
11603,0.0
11604,0.0
11609,0.006
11610,0.0
11612,0.034
11615,0.09
11616,0.0
11618,0.026
11619,0.014
11621,0.002
11622,0.0
11626,0.004
11627,0.0
11629,0.012
11631,0.0
11632,0.004
11633,0.026
11637,0.0
11639,0.0
11642,0.232
11643,0.002
11644,0.0
11650,0.0
11652,0.0
11653,0.0
11654,0.318
11655,0.0
11656,0.0
11657,0.0
11658,0.294
11661,0.0
11664,0.016
11665,0.146
11667,0.402088095238
11669,0.0
11674,0.012
11675,0.0398523809524
11678,0.0
11680,0.002
11684,0.022
11685,0.0
11686,0.0
11687,0.0
11688,0.0
11695,0.298
11696,0.0
11699,0.14
11700,0.0
11701,0.006
11703,0.332
11704,0.238
11707,0.012
11710,0.0
11711,0.004
11712,0.0
11713,0.016
11714,0.0
11715,0.022
11717,0.0
11718,0.0
11719,0.07
11720,0.002
11721,0.022
11726,0.0
11727,0.004
11728,0.0
11729,0.0
11730,0.0
11732,0.004
11735,0.0
11736,0.156
11737,0.0
11738,0.002
11739,0.0
11741,0.042
11742,0.222
11749,0.006
11750,0.05
11752,0.0
11753,0.002
11754,0.004
11756,0.0
11757,0.006
11758,0.0
11759,0.008
11761,0.114
11763,0.028304911148
11764,0.048
11765,0.000666666666667
11766,0.002
11767,0.0
11769,0.088
11770,0.036
11771,0.006
11772,0.0
11774,0.028
11777,0.0
11781,0.03
11784,0.0
11785,0.0
11786,0.0
11789,0.006
11790,0.0
11791,0.004
11792,0.234
11793,0.0
11794,0.199952380952
11795,0.0
11798,0.264
11800,0.002
11805,0.018
11812,0.322
11813,0.006
11816,0.0
11818,0.0
11820,0.0
11821,0.0
11822,0.002
11828,0.0
11830,0.0
11831,0.014
11832,0.16495
11838,0.0
11839,0.0
11841,0.0
11843,0.0
11844,0.02
11846,0.0
11847,0.004
11848,0.0
11852,0.0
11853,0.004
11860,0.056
11863,0.002
11866,0.002
11867,0.012
11868,0.0
11869,0.328666666667
11870,0.0
11871,0.008
11873,0.01
11875,0.008
11880,0.42
11882,0.0
11884,0.116
11889,0.0
11890,0.451955555556
11891,0.052
11898,0.01
11899,0.0
11900,0.0
11903,0.04
11907,0.0
11910,0.0
11913,0.006
11915,0.018
11917,0.026
11920,0.164
11922,0.034
11923,0.0
11925,0.02
11926,0.01
11927,0.034
11929,0.002
11930,0.024
11931,0.0
11933,0.342
11934,0.012
11937,0.0
11938,0.418
11940,0.0
11942,0.002
11943,0.0
11945,0.028304911148
11946,0.02
11947,0.006
11950,0.0
11952,0.27
11953,0.0565333333333
11955,0.092
11956,0.0
11958,0.0521666666667
11960,0.0
11961,0.254
11962,0.134
11964,0.0
11965,0.0
11968,0.0
11970,0.004
11971,0.198333333333
11972,0.018
11974,0.0
11977,0.084
11980,0.028304911148
11981,0.096
11983,0.0
11984,0.0
11987,0.0
11988,0.138
11989,0.016
11994,0.0
11995,0.076
11998,0.018
12001,0.0
12002,0.114
12003,0.008
12005,0.178
12006,0.04
12007,0.004
12008,0.08
12009,0.01
12012,0.002
12016,0.008
12018,0.006
12019,0.126
12021,0.056
12022,0.024
12023,0.0
12026,0.006
12027,0.004
12028,0.0
12029,0.204
12031,0.0
12033,0.06
12034,0.174
12035,0.11
12037,0.228
12038,0.006
12039,0.206
12042,0.012
12043,0.038
12045,0.088
12046,0.0
12048,0.0
12049,0.0
12051,0.0
12052,0.012
12053,0.0
12054,0.344
12058,0.006
12060,0.02
12062,0.034
12063,0.08
12064,0.302
12066,0.044
12069,0.0
12070,0.196
12072,0.0
12076,0.0
12077,0.014
12078,0.0
12079,0.178
12080,0.044
12081,0.0
12083,0.004
12088,0.004
12089,0.294
12090,0.113217460317
12092,0.0
12093,0.122
12095,0.0
12097,0.0
12100,0.0
12101,0.018
12104,0.0
12105,0.002
12109,0.002
12110,0.034
12111,0.026
12113,0.026
12115,0.23
12117,0.0
12118,0.002
12121,0.0
12122,0.0
12124,0.002
12127,0.0
12129,0.014
12131,0.0
12133,0.0
12135,0.0
12137,0.048
12139,0.0
12140,0.006
12142,0.178
12143,0.0
12145,0.004
12148,0.068
12151,0.008
12156,0.15
12157,0.028304911148
12158,0.004
12159,0.11
12160,0.038
12162,0.248
12163,0.0
12164,0.362
12168,0.0
12169,0.0
12171,0.034
12175,0.002
12178,0.0
12180,0.0
12183,0.0
12185,0.0
12187,0.0
12189,0.0
12194,0.172
12195,0.0
12196,0.004
12202,0.002
12204,0.0
12205,0.0482222222222
12206,0.0
12208,0.132
12213,0.088
12214,0.246
12215,0.0
12217,0.0
12221,0.01
12223,0.0
12225,0.028
12226,0.002
12228,0.126
12232,0.426
12235,0.202
12239,0.0
12240,0.0
12241,0.034
12242,0.002
12243,0.0
12244,0.002
12246,0.0
12247,0.002
12248,0.052
12250,0.402
12252,0.0
12253,0.03
12254,0.02
12259,0.282
12262,0.022
12268,0.012
12269,0.002
12270,0.086
12271,0.062
12272,0.204
12273,0.695306709957
12275,0.008
12276,0.012
12278,0.014
12279,0.128
12280,0.004
12282,0.002
12288,0.046
12292,0.018
12294,0.168
12297,0.0
12298,0.094
12299,0.0
12300,0.0
12302,0.0
12304,0.0
12305,0.0
12306,0.0
12307,0.0
12308,0.0
12309,0.0
12310,0.0
12311,0.04
12312,0.578
12313,0.0
12315,0.156
12317,0.128
12319,0.242
12320,0.0
12323,0.0
12324,0.028
12325,0.042
12327,0.0
12329,0.006
12330,0.006
12331,0.399495238095
12333,0.002
12334,0.55
12335,0.022
12336,0.0
12338,0.0
12341,0.0
12343,0.03
12348,0.196
12349,0.048
12350,0.102
12351,0.0
12353,0.0
12356,0.024
12357,0.104
12359,0.0
12363,0.12
12365,0.002
12368,0.296
12371,0.002
12372,0.222
12373,0.0
12374,0.16
12375,0.006
12376,0.004
12377,0.002
12379,0.116
12381,0.0
12382,0.01
12385,0.044
12386,0.302
12389,0.0
12394,0.0
12395,0.374
12396,0.008
12397,0.192
12398,0.0
12402,0.002
12404,0.002
12405,0.078
12406,0.112
12410,0.208
12415,0.0
12417,0.0
12420,0.004
12421,0.0
12424,0.008
12425,0.03
12427,0.002
12428,0.0
12429,0.0
12430,0.258
12431,0.006
12432,0.03
12433,0.004
12435,0.002
12437,0.008
12438,0.002
12439,0.028304911148
12440,0.024
12447,0.0
12449,0.0
12450,0.0
12452,0.0
12455,0.004
12456,0.016
12459,0.0
12461,0.0
12462,0.014
12466,0.002
12467,0.0
12469,0.396
12470,0.0
12472,0.04
12475,0.0
12478,0.066
12481,0.056
12487,0.0
12490,0.206
12491,0.0
12493,0.0
12497,0.08
12499,0.016
12500,0.178
12504,0.0
12507,0.0
12508,0.02
12510,0.042
12511,0.034
12512,0.004
12514,0.03
12515,0.064
12516,0.002
12518,0.072
12520,0.0
12522,0.036
12524,0.002
12527,0.026
12528,0.032
12529,0.0
12530,0.0
12531,0.028
12532,0.0
12533,0.0
12535,0.0
12536,0.012
12538,0.296
12542,0.134
12545,0.012
12546,0.0
12549,0.01
12552,0.13
12554,0.012
12557,0.0
12558,0.006
12564,0.012
12565,0.004
12566,0.156
12567,0.154
12572,0.102
12574,0.038
12575,0.0
12576,0.024
12578,0.228
12581,0.274
12582,0.0
12583,0.0
12586,0.08
12588,0.004
12589,0.008
12591,0.05
12593,0.026
12594,0.154
12595,0.028
12596,0.004
12598,0.002
12599,0.0
12601,0.0
12602,0.104
12605,0.0
12606,0.232
12608,0.002
12610,0.002
12611,0.0
12614,0.024
12617,0.314
12619,0.014
12627,0.0
12629,0.03
12630,0.094
12638,0.0
12640,0.0
12641,0.01
12642,0.0
12644,0.012
12645,0.128
12647,0.0
12653,0.018
12655,0.0
12656,0.094
12657,0.028
12659,0.226
12660,0.028
12661,0.006
12666,0.018
12667,0.0
12668,0.1
12669,0.0
12670,0.0159685524817
12671,0.016
12673,0.18
12674,0.002
12678,0.524
12679,0.116
12680,0.04
12684,0.008
12686,0.0
12688,0.004
12690,0.02
12691,0.004
12694,0.0
12695,0.0
12696,0.000666666666667
12697,0.042
12698,0.016
12699,0.0
12700,0.0
12702,6.25e-05
12704,0.02
12705,0.154
12706,0.006
12709,0.0
12712,0.244
12719,0.0
12725,0.0
12726,0.0
12727,0.022
12728,0.0
12732,0.048
12733,0.002
12740,0.0
12741,0.0
12743,0.294
12744,0.0
12747,0.0
12750,0.0
12752,0.092
12753,0.002
12757,0.008
12758,0.1
12761,0.002
12763,0.0
12765,0.002
12766,0.0
12767,0.0
12768,0.0
12771,0.0
12772,0.008
12778,0.0
12779,0.0
12780,0.054
12784,0.0
12788,0.012
12792,0.0
12794,0.0
12796,0.002
12798,0.038
12799,0.0
12800,0.0
12802,0.03
12803,0.002
12804,0.0
12805,0.0
12806,0.0
12807,0.01
12808,0.0
12809,0.5
12810,0.0
12812,0.022
12814,0.0
12815,0.0
12816,0.182
12817,0.012
12819,0.0
12820,0.0
12821,0.098
12824,0.0
12827,0.0
12828,0.032
12834,0.00149092405654
12836,0.0
12837,0.0
12838,0.0
12839,0.126
12842,0.0
12845,0.006
12846,0.026
12848,0.0
12852,0.002
12853,0.0
12854,0.0
12857,0.0
12862,0.022
12863,0.038
12865,0.07
12866,0.06
12867,0.152
12868,0.046
12871,0.0
12873,0.256
12874,0.014
12877,0.0
12880,0.0
12881,0.198
12882,0.012
12883,0.0
12887,0.0
12888,0.35
12889,0.002
12890,0.05
12891,0.004
12892,0.0
12897,0.0
12899,0.0
12900,0.006
12901,0.438
12903,0.152
12904,0.088
12906,0.0
12911,0.178
12913,0.012
12917,0.0
12919,0.01
12921,0.0
12922,0.0
12923,0.008
12924,0.04
12928,0.0
12929,0.0
12930,0.022
12932,0.03
12935,0.0
12938,0.0
12940,0.176
12943,0.0
12944,9.09090909091e-05
12946,0.16
12948,0.094
12951,0.134
12952,0.142
12953,0.0
12955,0.346
12956,0.01
12959,0.0
12960,0.126
12961,0.0
12964,0.0
12965,0.0
12973,0.494
12976,0.0
12977,0.0
12978,0.114
12979,0.052
12983,0.008
12984,0.0
12985,0.0
12986,0.01
12987,0.002
12988,0.008
12990,0.014
12991,0.0
12997,0.016
12998,0.104
13000,0.074
13001,0.082
13002,0.014
13003,0.0
13004,0.128
13005,0.0
13008,0.0
13009,0.0
13011,0.008
13016,0.014
13017,0.012
13018,0.0
13019,0.00345943655526
13020,0.0
13021,0.118
13022,0.0
13025,0.036
13026,0.028304911148
13037,0.07
13038,0.00746407905647
13042,0.128
13043,0.0
13044,0.0
13046,0.004
13047,0.034
13048,0.0
13049,0.026
13054,0.0
13055,0.006
13056,0.0
13061,0.0
13062,0.26
13063,0.006
13064,0.004
13069,0.19
13070,0.016
13071,0.0
13072,0.064
13075,0.0
13076,0.0
13077,0.0
13079,0.022
13081,0.142
13084,0.04
13085,0.0
13087,0.048
13088,0.042
13090,0.0
13091,0.06
13092,0.0
13093,0.002
13100,0.092
13102,0.002
13103,0.056
13105,0.0
13107,0.128
13108,0.056
13111,0.0
13113,0.0
13115,0.038
13118,0.004
13119,0.002
13122,0.034
13123,0.0
13124,0.002
13125,0.056
13126,0.0
13132,0.0
13133,0.0
13135,0.0
13138,0.02
13140,0.0
13144,0.678
13148,0.0
13149,0.016
13150,0.0
13151,0.0
13152,0.0
13156,0.168
13159,0.0
13160,0.016
13161,0.0
13162,0.0
13163,0.074
13167,0.0
13168,0.0
13169,0.004
13172,0.0
13173,0.0
13176,0.0
13178,0.3744
13179,0.0
13180,0.0
13182,0.018
13184,0.004
13185,0.0
13187,0.002
13189,0.038
13192,0.0
13194,0.096
13197,0.006
13199,0.0
13200,0.0
13201,0.0
13203,0.002
13205,0.0
13207,0.0
13208,0.15
13211,0.0
13212,0.064
13218,0.002
13219,0.0
13220,0.048
13221,0.028304911148
13222,0.052
13223,0.174
13224,0.499828643579
13229,0.682
13230,0.01
13233,0.128
13235,0.02
13236,0.0
13238,0.0
13240,0.144
13243,0.0
13245,0.0
13246,0.002
13248,0.04
13250,0.004
13251,0.036
13252,0.0
13254,0.006
13258,0.0
13260,0.0
13261,0.307
13264,0.012
13268,0.004
13270,0.002
13272,0.236
13273,0.0
13274,0.0
13276,0.004
13279,0.0
13281,0.008
13286,0.028304911148
13288,0.002
13290,0.006
13291,0.004
13296,0.006
13299,0.236
13302,0.164
13307,0.01
13313,0.068
13314,0.002
13318,0.0
13321,0.012
13326,0.0
13327,0.0
13328,0.012
13329,0.0
13330,0.006
13331,0.056
13334,0.64
13338,0.004
13339,0.002
13340,0.0
13344,0.022
13346,0.0
13347,0.0
13349,0.096
13351,0.014
13352,0.0
13354,0.0
13357,0.514
13360,0.024
13361,0.118
13362,0.208
13364,0.0
13367,0.038
13368,0.024
13369,0.0159685524817
13372,0.028
13375,0.026
13376,0.034
13377,0.0
13378,0.028304911148
13381,0.338
13382,0.0
13384,0.0
13386,0.0
13389,0.0
13390,0.0
13392,0.0
13393,0.006
13395,0.002
13396,0.01
13398,0.056
13404,0.0
13405,0.004
13406,0.012
13411,0.000534770850539
13412,0.072
13419,0.0
13420,0.002
13423,0.0
13426,0.0
13428,0.008
13429,0.0
13433,0.0
13435,0.0
13436,0.0
13439,0.168
13441,0.018
13442,0.05
13443,0.414
13444,0.38
13445,0.0
13446,0.031
13448,0.0
13449,0.002
13450,0.0
13451,0.022
13453,0.0
13454,0.006
13456,0.196
13459,0.002
13460,0.002
13464,0.0
13466,0.0
13467,0.0
13469,0.016
13470,0.07
13472,0.0
13473,0.0
13475,0.012
13476,0.0
13478,0.0
13479,0.0
13480,0.0
13483,0.0
13484,0.004
13485,0.002
13486,0.0
13487,0.0
13492,0.032
13493,0.002
13494,0.0
13496,0.0
13498,0.0
13500,0.13
13504,0.0
13510,0.0
13512,0.0
13513,0.006
13516,0.0
13517,0.004
13518,0.028304911148
13519,0.03
13520,0.192
13521,0.028304911148
13526,0.002
13527,0.032
13528,0.002
13529,0.164
13530,0.0
13534,0.002
13535,0.0
13538,0.006
13540,0.004
13542,0.03
13544,0.03
13546,0.026
13547,0.0
13550,0.002
13551,0.096
13559,0.0
13561,0.144
13562,0.0
13563,0.0
13564,0.0
13565,0.006
13568,0.004
13569,0.01
13570,0.002
13571,0.0
13572,0.0
13575,0.244
13577,0.0
13578,0.082
13579,0.236
13587,0.0
13588,0.0
13592,0.056
13593,0.052
13594,0.0
13598,0.0
13599,0.018
13604,0.0
13605,0.064
13607,0.002
13608,0.0
13609,0.004
13612,0.0
13615,0.0
13617,0.0
13619,0.0
13620,0.002
13625,0.0
13627,0.054
13631,0.064
13635,0.046
13637,0.0
13641,0.0
13642,0.0
13643,0.102
13644,0.0
13647,0.07
13652,0.046
13654,0.0
13655,0.004
13657,0.088
13659,0.036
13660,0.101
13663,0.0
13664,0.0
13665,0.0
13666,0.0
13667,0.0
13669,0.02
13671,0.01
13673,0.0
13675,0.094
13676,0.0
13677,0.0
13682,0.012
13685,0.0
13686,0.002
13687,0.24
13689,0.0
13691,0.048
13692,0.108
13694,0.072
13695,0.002
13698,0.008
13702,0.008
13704,0.056
13705,0.166
13707,0.035
13709,0.224
13710,0.08
13711,0.0
13713,0.052
13714,0.03
13715,0.0
13719,0.0
13721,0.008
13723,0.002
13724,0.116
13725,0.004
13727,0.0
13729,0.002
13730,0.0
13731,0.0
13734,0.084
13735,0.248
13736,0.0
13737,0.138
13738,0.0
13742,0.0
13744,0.0
13748,0.0
13749,0.032
13750,0.004
13755,0.0
13756,0.016
13758,0.0
13759,0.132
13762,0.03
13763,0.006
13767,0.012
13770,0.0
13773,0.0
13774,0.0
13775,0.0
13777,0.004
13778,0.086
13780,0.332
13782,0.002
13794,0.0
13800,0.0
13802,0.0
13805,0.022
13813,0.0
13814,0.008
13815,0.004
13817,0.076
13822,0.004
13823,0.0
13824,0.0
13825,0.0
13827,0.012
13828,0.0
13829,0.0133571428571
13831,0.092
13832,0.01
13833,0.206
13834,0.016
13838,0.002
13845,0.012
13847,0.25
13848,0.0
13850,0.0
13852,0.31
13853,0.072
13854,0.0
13859,0.002
13860,0.002
13861,0.002
13862,0.0
13863,0.0
13864,0.056
13865,0.038
13867,0.05
13871,0.0
13873,0.012
13878,0.006
13879,0.0
13882,0.0
13883,0.004
13887,0.018
13889,0.02
13890,0.0
13891,0.18
13895,0.0
13897,0.0
13898,0.0
13899,0.0
13901,0.006
13905,0.0
13906,0.026
13908,0.002
13910,0.018
13912,0.0
13917,0.006
13918,0.0
13919,0.048
13920,0.024
13921,0.006
13922,0.0
13926,0.022
13929,0.008
13931,0.0
13932,0.0
13934,0.0
13935,0.0
13936,0.008
13941,0.00794811013279
13944,0.09
13947,0.004
13948,0.034
13952,0.436
13954,0.008
13959,0.052
13962,0.146
13965,0.0
13966,0.002
13967,0.02
13968,0.028304911148
13970,0.068
13971,0.0
13972,0.0
13974,0.156
13979,0.006
13981,0.338
13982,0.0
13985,0.094
13987,0.076
13989,0.068
13990,0.118
13991,0.0
13994,0.018
13995,0.01
14003,0.178
14005,0.028
14009,0.0
14010,0.194841774892
14012,0.0
14014,0.168
14015,0.0
14021,0.052
14023,0.0
14025,0.0
14026,0.15
14027,0.056
14029,0.0
14033,0.0
14034,0.0
14035,0.032
14036,0.0
14038,0.0
14039,0.012
14040,0.04
14043,0.00746407905647
14044,0.0
14049,0.0
14050,0.002
14051,0.006
14055,0.0
14059,0.056
14061,0.028304911148
14063,0.0
14064,0.262
14065,0.002
14066,0.002
14067,0.0
14068,0.0
14069,0.008
14070,0.024
14072,0.028304911148
14073,0.0
14074,0.0
14077,0.076
14078,0.14
14081,0.14
14082,0.1
14083,0.018
14085,0.0
14086,0.082
14088,0.0
14091,0.044
14093,0.00149092405654
14094,0.04
14097,0.004
14099,0.028
14101,0.012
14103,0.014
14107,0.004
14108,0.006
14109,0.0
14112,0.0
14113,0.026
14114,0.348
14115,0.112
14116,0.0
14117,0.166
14119,0.004
14121,0.008
14122,0.0
14123,0.0
14125,0.146
14127,0.064
14129,0.116
14130,0.0
14132,0.028
14134,0.016
14137,0.008
14138,0.008
14139,0.0
14140,0.008
14143,0.0
14146,0.0
14148,0.002
14150,0.002
14151,0.0
14152,0.036
14153,0.0
14155,0.022
14156,0.0
14160,0.0
14162,0.008
14163,0.0
14164,0.0
14165,0.04
14166,0.0
14172,0.044
14173,0.006
14174,0.002
14175,0.266
14176,0.248
14178,0.0
14183,0.272
14186,0.336
14188,0.006
14189,0.0
14190,0.002
14192,0.304
14193,0.0
14194,0.0
14195,0.002
14198,0.0
14200,0.0
14201,0.114
14203,0.024
14208,0.184
14210,0.004
14211,0.002
14214,0.0
14215,0.026
14216,0.352
14217,0.0
14218,0.0
14219,0.0
14220,0.064
14223,0.028
14225,0.0
14231,0.0
14232,0.0
14234,0.092
14235,0.402
14236,0.534
14237,0.084
14238,0.374
14240,0.008
14243,0.006
14244,0.044
14245,0.006
14247,0.02
14248,0.002
14249,0.068
14251,0.004
14254,0.0
14255,0.0
14256,0.0
14257,0.024
14259,0.002
14260,0.02
14262,0.006
14263,0.0
14264,0.01
14265,0.002
14267,0.008
14269,0.107
14270,0.004
14271,0.0
14274,0.0
14275,0.0
14276,0.04
14278,0.008
14280,0.182
14282,0.0
14284,0.002
14288,0.026
14289,0.078
14290,0.0
14291,0.13
14292,0.002
14293,0.0
14297,0.206
14298,0.0
14303,0.016
14305,0.062
14308,0.042
14309,0.042
14312,0.0
14313,0.004
14315,0.134
14316,0.0
14319,0.0
14321,0.0
14322,0.0
14323,0.0
14324,0.0
14327,0.012
14332,0.002
14334,0.016
14337,0.006
14339,0.0
14340,0.112
14341,0.002
14342,0.21
14343,0.064
14349,0.012
14351,0.0
14352,0.0
14353,0.002
14354,0.0
14355,0.076
14356,0.028304911148
14358,0.0283166666667
14360,0.0
14362,0.038
14363,0.008
14366,0.038
14369,0.0
14370,0.0
14373,0.02
14375,0.004
14376,0.0
14381,0.0
14383,0.0
14384,0.0
14385,0.0
14387,0.002
14396,0.0
14397,0.0
14400,0.0
14401,0.084
14403,0.0
14406,0.07
14408,0.008
14409,0.022
14412,0.224
14414,0.0
14415,0.002
14416,0.0
14418,0.074
14419,0.02
14420,0.0
14422,0.0
14424,0.018
14430,0.0
14434,0.056
14436,0.02
14438,0.002
14439,0.042
14440,0.022
14441,0.0
14443,0.262
14445,0.052
14446,0.002
14448,0.0
14452,0.006
14453,0.0
14455,0.052
14459,0.0
14462,0.086
14464,0.0
14466,0.002
14472,0.0
14474,0.064
14476,0.002
14477,0.0
14479,0.024
14482,0.0
14483,0.0
14486,0.0
14489,0.02
14492,0.226
14493,0.002
14494,0.004
14497,0.066
14498,0.0
14499,0.0
14500,0.458
14502,0.0
14503,0.0
14504,0.056
14506,0.0
14508,0.006
14510,0.028304911148
14511,0.026
14516,0.0
14519,0.0
14521,0.008
14522,0.0
14523,0.0
14525,0.136
14527,0.0
14529,0.006
14530,0.004
14533,0.0
14537,0.03
14538,0.012
14539,0.0
14540,0.076
14542,0.0
14544,0.002
14553,0.0
14556,0.0
14557,0.0
14558,0.414
14561,0.0
14562,0.01
14564,0.115066666667
14566,0.014
14568,0.02
14569,0.000142857142857
14573,0.088
14574,0.0
14575,0.0
14578,0.0
14579,0.0
14580,0.0
14581,0.186
14583,0.004
14587,0.23
14588,0.14
14594,0.0
14596,0.102
14597,0.0
14600,0.026
14601,0.03
14603,0.002
14606,0.052
14607,0.0
14608,0.012
14610,0.0666333333333
14611,0.082
14612,0.0
14616,0.008
14623,0.262
14624,0.174
14625,0.026
14626,0.032
14627,0.0
14628,0.0
14631,0.086
14632,0.036
14633,0.002
14636,0.0662666666667
14637,0.016
14640,0.038
14641,0.0
14642,0.006
14645,0.0
14647,0.004
14648,0.138
14650,0.002
14651,0.004
14652,0.354
14653,0.526
14654,0.0
14655,0.018
14660,0.0
14661,0.0
14668,0.0
14669,0.0
14670,0.228
14671,0.024
14677,0.002
14679,0.13
14682,0.0
14683,0.0
14687,0.012
14690,0.0
14693,0.0
14694,0.11
14696,0.04
14697,0.022
14699,0.004
14700,0.0
14703,0.004
14704,0.0
14705,0.048
14706,0.036
14707,0.0
14708,0.128
14709,0.0
14711,0.0
14712,0.0
14716,0.096
14719,0.008
14720,0.0
14721,0.02
14724,0.0
14725,0.0
14729,0.004
14730,0.064
14731,0.136
14734,0.284
14735,0.0
14736,0.0
14737,0.00149092405654
14738,0.012
14739,0.0
14740,0.012
14743,0.162
14744,0.112
14745,0.032
14746,0.068
14749,0.0
14750,0.0
14752,0.002
14753,0.0
14756,0.0
14758,0.014
14759,0.006
14760,0.0
14766,0.0
14768,0.0
14775,0.064
14777,0.0
14779,0.0
14781,0.0
14783,0.0
14784,0.038
14785,0.02
14787,0.0
14788,0.352
14793,0.008
14798,0.374
14799,0.0
14808,0.0
14809,0.002
14816,0.044
14821,0.002
14828,0.194841774892
14832,0.018
14835,0.0
14837,0.01
14838,0.0
14841,0.000142857142857
14843,0.002
14846,0.216
14847,0.0
14848,0.0
14849,0.0
14850,0.418
14852,0.0
14853,0.158
14855,0.0
14856,0.0
14858,0.198
14859,0.0
14861,0.014
14864,0.008
14868,0.0
14870,0.0
14874,0.0
14879,0.008
14882,0.0
14883,0.002
14884,0.002
14887,0.092
14888,0.002
14889,0.012
14891,0.0
14894,0.154
14896,0.108
14897,0.082
14899,0.114
14901,0.0
14903,0.0
14905,0.274
14911,0.008
14912,0.034
14913,0.028
14915,0.0
14919,0.018
14920,0.186
14921,0.008
14922,0.004
14924,0.076
14925,0.004
14926,0.0
14927,0.0
14928,0.008
14931,0.018
14933,0.152
14935,0.01
14936,0.342
14937,0.0
14939,0.00250321300321
14948,0.0
14949,0.0
14950,0.0
14953,0.114
14954,0.0
14957,0.0
14958,0.022
14959,0.032
14960,0.006
14961,0.342
14962,0.098
14964,0.064
14965,0.0
14967,0.0
14970,0.006
14971,0.042
14972,0.148
14973,0.0
14976,0.004
14978,0.312
14980,0.0
14981,0.016
14982,0.024
14983,0.038
14986,0.0
14987,0.014
14990,0.048
14991,0.004
14993,0.02
14994,0.012
14998,0.004
15000,0.018
15001,0.06
15004,0.0
15007,0.0
15008,0.034
15009,0.0
15011,0.04
15012,0.034
15013,0.0
15014,0.002
15019,0.0
15021,0.0
15024,0.034
15028,0.0
15029,0.0
15032,0.0
15035,0.00933333333333
15037,0.01
15039,0.0
15040,0.0
15041,0.144
15043,0.01
15044,0.006
15045,0.0
15048,0.026
15051,0.004
15052,0.0
15053,0.492
15054,0.002
15055,0.02
15056,0.113217460317
15057,0.0
15058,0.006
15065,0.018
15068,0.004
15069,0.0
15070,0.0
15075,0.0
15077,0.01
15078,0.114
15079,0.052
15080,0.128
15081,0.412
15084,0.02
15085,0.13
15086,0.004
15087,0.0
15088,0.002
15089,0.0
15090,0.11
15091,0.150545238095
15092,0.014
15094,0.022
15095,0.0
15099,0.05
15100,0.01
15105,0.08
15106,0.004
15108,0.0
15110,0.0
15111,0.186
15112,0.0
15113,0.364
15115,0.0
15116,0.0
15117,0.0
15118,0.0
15119,0.0
15120,0.044
15121,0.0
15123,0.0
15126,0.078
15128,0.0
15132,0.0
15133,0.0
15134,0.0
15137,0.016
15138,0.002
15139,0.084
15140,0.032
15141,0.004
15144,0.002
15145,0.0
15146,0.0
15147,0.33
15148,0.0
15149,0.002
15151,0.392
15152,0.0
15153,0.0
15154,0.088
15155,0.058
15158,0.008
15160,0.2
15161,0.073
15164,0.042
15165,0.046
15166,0.586
15168,0.008
15170,0.0
15171,0.0
15172,0.0
15178,0.006
15182,0.0
15183,0.0
15184,0.042
15185,0.0
15187,0.002
15189,0.146
15190,0.02
15192,0.0
15193,0.0
15196,0.0
15198,0.006
15199,0.012
15201,0.582
15206,0.04
15208,0.0
15209,0.012
15211,0.0
15213,0.002
15214,0.008
15216,0.0
15217,0.152
15219,0.0
15220,0.002
15221,0.114
15222,0.022
15223,0.0
15224,0.014
15225,0.002
15226,0.288
15228,0.0
15230,0.0528380952381
15231,0.104
15232,0.0
15233,0.004
15234,0.006
15236,0.006
15237,0.146
15238,0.0
15239,0.0
15241,0.006
15247,0.066
15248,0.0
15249,0.0
15252,0.65
15253,0.016
15256,0.124
15266,0.064
15270,0.0
15271,0.0
15274,0.238
15279,0.084
15281,0.048
15282,0.01
15283,0.0
15284,0.0
15285,0.0
15286,0.0
15288,0.0
15290,0.014
15291,0.0
15292,0.0
15294,0.0
15296,0.002
15298,0.0
15299,0.054
15300,0.0
15302,0.004
15303,0.0
15305,0.0
15306,0.012
15307,0.51
15308,0.564
15312,0.0
15314,0.0
15319,0.046
15320,0.016
15322,0.046
15324,0.0
15325,0.508
15327,0.0
15328,0.0
15334,0.1
15335,0.32
15339,0.266
15340,0.0
15342,0.184
15343,0.004
15346,0.0
15347,0.136
15348,0.016
15350,0.052
15352,0.0
15357,0.616
15359,0.14
15361,0.05
15363,0.0
15365,0.004
15368,0.0
15370,0.004
15374,0.08
15376,0.0
15379,0.074
15380,0.0
15382,0.318
15387,0.0
15388,0.008
15390,0.01
15391,0.006
15393,0.22
15394,0.132
15395,0.0
15397,0.002
15398,0.0
15399,0.0
15400,0.0
15401,0.01
15402,0.08
15403,0.004
15407,0.066
15408,0.0
15409,0.404
15410,0.00345943655526
15411,0.03
15413,0.05
15415,0.0
15417,0.0
15418,0.0
15419,0.0
15420,0.0
15421,0.0
15422,0.39
15427,0.0
15428,0.028304911148
